locale,key,review_priority,source_text,draft_translation,source_sha256,translation_sha256,status,reviewer_name,review_date,decision,notes
hi,intake.validation.length,language-and-usability,This entry is too long for this form. Contact Fabsy if you need to keep the full text.,"यह जानकारी इस फॉर्म के लिए बहुत लंबी है। यदि पूरा पाठ रखना ज़रूरी है, तो Fabsy से संपर्क करें।",4ff0e8bf7eaffbd31881ac3310bce4f31694d2d5db4d645717d0739abc826ecc,c131e9e1b8a7b043f4dcb38d3d0b4f172f9d7aa586bfa24c5cf780eb30b9242d,draft,,,,
hi,intake.consent.title,legal-adjacent,Digital authorization for Rapid Resolution,Rapid Resolution के लिए डिजिटल प्राधिकरण,f0ee4c044fcc5a96fe09de7b7eb0618575cb6e84f5b435b702e0290b2219a6fe,432b169d81d7aa31d83077f113d60dfeee3034cadba46264025b815254239599,draft,,,,
hi,intake.consent.scope,legal-adjacent,"I authorize Fabsy and its agents, where permitted, to request, receive and review disclosure; use the Traffic Tickets Digital Service; communicate with the court, prosecutor and relevant government offices; prepare and submit a fact-specific prosecutor-review request based on my instructions and record; and explain any Crown response, charge, fine and demerit consequences.","मैं Fabsy और उसके एजेंटों को, जहाँ अनुमति हो, डिस्क्लोज़र माँगने, पाने और समीक्षा करने; Traffic Tickets Digital Service का उपयोग करने; अदालत, अभियोजक और संबंधित सरकारी कार्यालयों से संवाद करने; मेरे निर्देश और रिकॉर्ड के आधार पर तथ्य-विशिष्ट अभियोजक समीक्षा अनुरोध तैयार और जमा करने; तथा अभियोजन पक्ष के जवाब, आरोप, जुर्माने और डिमेरिट प्रभावों को समझाने का अधिकार देता/देती हूँ।",1202c0fd0ddb5b3ac55f7276c4ffeb1108e8c78b5a8588ee8e826204b6e988ae,dade4c65dc274ec5c764843b38e188bbcc752f537ab9549d42ce617601dd23c0,draft,,,,
hi,intake.consent.approval,legal-adjacent,Fabsy may take a final resolution step only after my express case-specific instruction. This authorization does not permit automatic acceptance of a Crown offer or a guilty plea.,Fabsy अंतिम निपटारे का कदम केवल इस मामले के लिए मेरे स्पष्ट निर्देश के बाद ले सकती है। यह प्राधिकरण अभियोजन पक्ष का प्रस्ताव अपने-आप स्वीकार करने या दोष स्वीकार करने की दलील दर्ज करने की अनुमति नहीं देता।,2ecf63ee79415741a6a57dbc262dcb9392f63c4c92a13288d4e540edca0d8c70,13ce3f5ff7d5ba983051d5a082aca1d81b6836a801f358087afde3ff7770cad2,draft,,,,
hi,intake.consent.exclusions,legal-adjacent,"Contested trials, appeals, reopenings, Immediate Roadside Sanctions and Notices of Administrative Penalty are excluded. Trial work requires a separate agreement and fee. A prescribed Government of Alberta consent form may also be required.","विवादित ट्रायल, अपील, मामलों को दोबारा खोलना, Immediate Roadside Sanctions और Notices of Administrative Penalty शामिल नहीं हैं। ट्रायल के काम के लिए अलग समझौता और शुल्क आवश्यक है। अल्बर्टा सरकार का निर्धारित सहमति फॉर्म भी आवश्यक हो सकता है।",38fc50f62258406a9979f9f8bcfa3ce35117a6528468eb275b8547c7da5b2432,06b8407eab2c730ffdcfb555daf10d1a7d512b6826737380c12708025c0d8341,draft,,,,
hi,intake.consent.fee,legal-adjacent,"I voluntarily retain Fabsy for the limited pre-trial service at {{price}} CAD plus applicable GST. Government fines and excluded work are separate. I understand the scope, the 48-hour condition and that no result is promised.","मैं अपनी इच्छा से Fabsy की सीमित ट्रायल-पूर्व सेवा {{price}} CAD और लागू GST अतिरिक्त पर लेता/लेती हूँ। सरकारी जुर्माने और बाहर रखा गया काम अलग हैं। मैं दायरा, 48 घंटे की शर्त और किसी परिणाम का वादा न होना समझता/समझती हूँ।",fec627441a81201a3cb16c94ef7afd437001637e227ff1aa652ce85589633020,61699f156c8856dd3d9dce763fb8d76538e04b6f38fb6e69f4fd01f03f8d1c2e,draft,,,,
hi,intake.consent.data,legal-adjacent,"I consent to collection and processing of my information to deliver the service, technology-assisted document extraction and analysis with qualified review, secure record storage, communications about my case by email, phone and text and necessary sharing with courts and authorities. I will provide accurate, complete information. I may request access or withdraw data consent by contacting privacy@fabsy.ca.","मैं सेवा के लिए अपनी जानकारी के संग्रह और प्रसंस्करण, योग्य समीक्षा के साथ तकनीक-सहायक दस्तावेज़ निष्कर्षण और विश्लेषण, सुरक्षित रिकॉर्ड भंडारण, मेरे मामले के बारे में ईमेल, फोन और टेक्स्ट संदेशों के माध्यम से संवाद और अदालतों व अधिकारियों के साथ आवश्यक जानकारी साझा करने के लिए सहमति देता/देती हूँ। मैं सही और पूरी जानकारी दूँगा/दूँगी। privacy@fabsy.ca पर संपर्क करके मैं जानकारी तक पहुँच माँग सकता/सकती हूँ या डेटा संबंधी सहमति वापस ले सकता/सकती हूँ।",b2dbaeecfd372235b431fbdf407bb74f7b72b4e3c70a282e7b27bdee4a23850e,c3ff6351365cbc9f3853d9249b4b9a3eb54c0da5dbfdbd02da0262dfc11a18f3,draft,,,,
hi,intake.consent.withdrawal,legal-adjacent,I may withdraw this authorization by written notice. Otherwise it remains valid until the matter is resolved or withdrawn. Withdrawal does not automatically cancel fees for work already performed.,मैं लिखित सूचना देकर यह प्राधिकरण वापस ले सकता/सकती हूँ। अन्यथा यह मामला निपटने या वापस लिए जाने तक मान्य रहता है। प्राधिकरण वापस लेने से पहले किए गए काम का शुल्क अपने-आप रद्द नहीं होता।,cc52b38b01e587d99204841cb457093134e48e9c800a46ef7f7f81cb8eb4b69c,ad2d48d182f9a5403594d67693d3ccf984728783605e0f6408ed12025fb6259e,draft,,,,
hi,intake.consent.confirm,legal-adjacent,I am the person named above and am authorized to enter this agreement. I have read and understood this authorization and agree to the limited service. My digital signature has the same legal effect as a handwritten signature.,मैं वही व्यक्ति हूँ जिसका नाम ऊपर दिया गया है। मुझे यह समझौता करने का अधिकार है। मैंने यह प्राधिकरण पढ़ा और समझा है और सीमित सेवा से सहमत हूँ। मेरे डिजिटल हस्ताक्षर का कानूनी प्रभाव हस्तलिखित हस्ताक्षर जैसा ही है।,2a3806e043e60b690bd438ad4068c0d0878a5a78d6adcfaa5384f489ee565f80,50bc0236bcd46f7c207eb810344e256828e3a537f8910388cde6edf10a5d3577,draft,,,,
hi,intake.review.title,language-and-usability,Review your details,अपनी जानकारी जाँचें,66b425144eb3f3dab95d612792e47d5b26a6a20366e4dd6be73424d791e9849d,345621a76188ea3478e06b5a6fe1cdc7f6a12aebac1022bd906b7f830ab2bd81,draft,,,,
hi,intake.review.description,language-and-usability,"Check your ticket, contact information and authorization before continuing to secure payment.","सुरक्षित भुगतान के लिए आगे बढ़ने से पहले अपना टिकट, संपर्क जानकारी और प्राधिकरण जाँचें।",9a4027e80e369feef378021b2ba9d493756a50d169641ad3836a949510e9e56f,bac2228fe909c0560b4516a570e3907462b1325b68fd7b5d0a5f3779f56ce3fe,draft,,,,
hi,intake.review.edit,language-and-usability,Edit details,जानकारी बदलें,fd9c61ac500e51185a5844b7f373df989d56c8e19246f3a34700aadc853e93b2,463568b16fca08de0f013ff67a849de85876e6163200cf92ffb0250c992f3f5e,draft,,,,
hi,intake.review.languageNote,legal-adjacent,"Your original written account must be kept with any English translation for review. Do not change names, dates or ticket numbers when translating.","समीक्षा के लिए आपका मूल लिखित बयान किसी भी अंग्रेज़ी अनुवाद के साथ सुरक्षित रखा जाना चाहिए। अनुवाद करते समय नाम, तारीखें या टिकट नंबर न बदलें।",0231f65bd7e507dac8cfbb533f22f69707b4d657a38fd94bd70627b954bf5939,53f60e70359d4f059ad843d6155dd92dd1fb66d115e0e00648d22bd279973e19,draft,,,,
hi,intake.scanTicket,language-and-usability,Read details from the ticket,टिकट से जानकारी पढ़ें,08e18be2fc56346667d4b424e1db8ab3f7fcc079353293a764f79fadd1cb8b57,e3d465d97d3a7ee49f3391a8647896d3ddd7d913f9d2884ed77432e7b836a7c7,draft,,,,
hi,checkout.title,legal-adjacent,Rapid Resolution checkout,Rapid Resolution का भुगतान,5b0cd954ae99a3454cf067a0f42019e539b56c44cb212f8915acb1dfd24a9d34,0b57f01972821e728c6996548bf00ff018a04cc988d04735f37974a31abafabc,draft,,,,
hi,checkout.service,legal-adjacent,Service,सेवा,d677190e0a9990e7d5fa9e4c1bbde44271fb8959c4acb6d43e02ed991128b4bf,fb4ca50ac572ec26c334e05637a8e7c72e5aa2a4fdfdc203b9b6b3970419d39f,draft,,,,
hi,checkout.subtotal,legal-adjacent,Subtotal,उप-योग,8c0f2cb34079ede4634166168f5a77303f49b9dd7f60607ba9c8793cc397c0b7,081e78e405239582f43e6b60844a8e78aa8346afc4ee1deeda578989c17569f3,draft,,,,
hi,checkout.gst,legal-adjacent,Applicable GST,लागू GST,e30a5f8704c94d87e904ca56c807ae07b4e2dcb7568546d6aee87b1ee9f5bf9e,950448ae9ded33be98e5b361a391a7729f07a8570a5e63648caa51f07bfc76ac,draft,,,,
hi,checkout.total,legal-adjacent,Total,कुल,c9b3c38247f744e17dd26fda097d6a9ba9332586b6bdaa038bf8f313a863f2b8,b54378b361a0a616e885e5b32acf2574347bb0301188990c450236b80b722817,draft,,,,
hi,checkout.pay,legal-adjacent,Continue to secure payment,सुरक्षित भुगतान की ओर बढ़ें,3be16c5137c2af58aeba28345f78f3591d20bf1cf14759682e034ed61b0a3c11,514c899016614d656093bb97a24bbe0225af9a3a627ccb38d649e28cb221b4e0,draft,,,,
hi,checkout.processing,legal-adjacent,Opening secure checkout…,सुरक्षित भुगतान पृष्ठ खुल रहा है…,8d15b0fbf84af9300248813d13bff12a4b9239d3f577b80c4d877737f630caa3,95bd7ae8e11c9fb4904f212cc211a8d2a10a113cbcb0419b690ddd86530581ab,draft,,,,
hi,checkout.paymentFailed,legal-adjacent,Secure checkout is unavailable. Please try again.,सुरक्षित भुगतान अभी उपलब्ध नहीं है। दोबारा कोशिश करें।,8927b21e3b94e4e0877f8ede511182519d310e359a7e8cb41f808b53fe9e4b0e,1c5dc9cfeb54e682b2d1e39aced5e4ebf0845e20f023d778a03a2c942a1d4dff,draft,,,,
hi,checkout.scope,legal-adjacent,"{{price}} CAD plus applicable GST for eligible pre-trial matters. The full subtotal and tax are shown by Stripe before payment. Fines, trial representation and excluded services are separate.","योग्य ट्रायल-पूर्व मामलों के लिए {{price}} CAD और लागू GST अतिरिक्त। Stripe भुगतान से पहले पूरा उप-योग और कर दिखाता है। जुर्माने, ट्रायल में प्रतिनिधित्व और बाहर रखी गई सेवाएँ अलग हैं।",f530b81a65b98750914aabacb427b0f8df9fef72e02f7d0590fad1298e2c7bca,0b465e15d6b11e03fec0b88ab0b2840f4f61a8feb0d40af68fd31e8ea1143cc9,draft,,,,
hi,checkout.termsAcceptance,legal-adjacent,"I have read and agree to the English Terms of Purchase, Terms of Service and Privacy Policy. The English terms control. Payment does not authorize automatic acceptance of an offer.","मैंने अंग्रेज़ी खरीद की शर्तें, सेवा की शर्तें और गोपनीयता नीति पढ़ी हैं और उनसे सहमत हूँ। अंग्रेज़ी शर्तें मान्य होंगी। भुगतान किसी प्रस्ताव को अपने-आप स्वीकार करने का अधिकार नहीं देता।",5461e54162c8fe969787fb762a8e7e98b878ee77a7255edea8f1f89c56fde771,4fdc97eea5aa08a267da7b31713284150d5c04ec2b19dcff85c2772b3ea328af,draft,,,,
hi,terms.metaTitle,legal-adjacent,Terms of Service | Fabsy,सेवा की शर्तें | Fabsy,fad1699d34bbc659429acd94d1df3e0c1eba156eba6861e97f6115f3fc038dfe,fb2029846fd16382be3a0cea70498aff8637d77b4ae796fbf3476fbed2d9a526,draft,,,,
hi,terms.title,legal-adjacent,Terms of Service,सेवा की शर्तें,4afa55bf7aec7ddc5dfb904271f881be278e7629ce258675bf4b62f460017abb,2b53e6ee95fe4a44655e19bba49ab98eb5e2c40f3afc80b96a0ce77dd41a29ec,draft,,,,
hi,terms.intro,legal-adjacent,Read these terms with the English Terms of Service before authorizing or purchasing a service. This localized presentation follows the current English service terms; it does not create a different service agreement.,किसी सेवा का अधिकार देने या खरीदने से पहले ये शर्तें अंग्रेज़ी सेवा की शर्तों के साथ पढ़ें। यह अनुवादित प्रस्तुति मौजूदा अंग्रेज़ी शर्तों के अनुसार है; इससे कोई अलग सेवा समझौता नहीं बनता।,8dba9f80c3d7715d0a05b31263525d129195fe3d72e286fd88f9cb4d70cdc16c,b0bc1e50a13b3ddcb9f1ce9a1c132d2384700c9c65f0e438c27a009fda597188,draft,,,,
hi,terms.englishControls,legal-adjacent,The English Terms of Service control if a translation differs. Statutory rights are not limited. Ask for clarification before consenting if you do not understand a term.,अनुवाद में अंतर होने पर अंग्रेज़ी सेवा की शर्तें मान्य होंगी। वैधानिक अधिकार सीमित नहीं होते। कोई शर्त समझ न आए तो सहमति देने से पहले स्पष्टीकरण माँगें।,b286dd322f20f189149053c4a0f1032e504650e268579d00ad73c2aec53bb49f,e40664ee83eef5ed83435291be2780a200f111139545ec536e6c7a4548c2788d,draft,,,,
hi,terms.sections.service.title,legal-adjacent,1. Service description,1. सेवा का विवरण,ae3ed7912bd66abcfd3935478a3cab544ac3b36ec23ed770c329de1cb09629a5,70df98eda3a36fbabd1f6129c2627c376f07bb9ceaa7ddf682e33306de346eda,draft,,,,
hi,terms.sections.service.body,legal-adjacent,"Fabsy Traffic Ticket Services is an Alberta traffic ticket agent service, not a law firm. Paid services are Rapid Resolution for eligible pre-trial matters and the Insurance Impact & Renewal Planning Report. Work may include secure intake, eligibility and deadline review, digital authorization, disclosure requests and tracking, technology-assisted analysis with qualified review, authorized fact-specific prosecutor-review submissions, file notifications, Crown-response explanations and client-directed decisions. Optional reports use client records and approved public sources. Contested trials, appeals, reopenings, Immediate Roadside Sanctions, Notices of Administrative Penalty, government fines and work outside the permitted scope are excluded from Rapid Resolution.","Fabsy Traffic Ticket Services अल्बर्टा में ट्रैफ़िक टिकट एजेंट सेवा है, लॉ फर्म नहीं। सशुल्क सेवाएँ योग्य ट्रायल-पूर्व मामलों के लिए Rapid Resolution और Insurance Impact & Renewal Planning Report हैं। काम में सुरक्षित जानकारी लेना, पात्रता और समय-सीमा की समीक्षा, डिजिटल प्राधिकरण, डिस्क्लोज़र अनुरोध और निगरानी, तकनीक-सहायक विश्लेषण और योग्य समीक्षा, अधिकृत तथ्य-आधारित अभियोजक समीक्षा आवेदन, फ़ाइल सूचनाएँ, अभियोजन पक्ष के जवाब की व्याख्या और ग्राहक के निर्देश पर निर्णय शामिल हो सकते हैं। वैकल्पिक रिपोर्ट ग्राहक के रिकॉर्ड और स्वीकृत सार्वजनिक स्रोतों का उपयोग करती हैं। विवादित ट्रायल, अपील, मामलों को दोबारा खोलना, Immediate Roadside Sanctions, Notices of Administrative Penalty, सरकारी जुर्माने और अनुमत दायरे से बाहर का काम Rapid Resolution में शामिल नहीं हैं।",80ab55d9fbbf0db6e47a90d9444fca1f0c50516895253436134648ee08c772f4,8397b3a71034f94c874069d6b70841e572361e7296e9441dfdf078eb6f606a3c,draft,,,,
hi,terms.sections.practice.title,legal-adjacent,2. Limits on agent practice,2. एजेंट सेवा की सीमाएँ,fa582796c619d20d79641252ea3b07bfc08ceaa6b2467852e6b806214e918573,005b8f86955fd69b466af50751a6de181618bf415288c286bc215aaae5289a58,draft,,,,
hi,terms.sections.practice.body,legal-adjacent,"Fabsy representatives do not provide legal advice or practise law, identify themselves as lawyers or Fabsy as a law firm, accept matters outside the permitted agent scope, or promise particular results.","Fabsy के प्रतिनिधि कानूनी सलाह नहीं देते या वकालत नहीं करते, खुद को वकील या Fabsy को लॉ फर्म नहीं बताते, अनुमत एजेंट दायरे से बाहर के मामले नहीं लेते और विशेष परिणामों का वादा नहीं करते।",b6e38db74c36fb335b4c8ea7f1cc691f97ce59392b9581cad985f344fb8fbb86,53472b4023035e696368fb632a493c36515e79844a5acc28f1dcadd75e0b1b32,draft,,,,
hi,terms.sections.eligibility.title,legal-adjacent,3. Service availability,3. सेवा की उपलब्धता,3aaff24cf37b03e9b1dc2f8ec04b3413135432ba2cf9c775ec72cb9db9f58d69,06b80f4d7364b5d09deef6419eb322c4cb73423447b0a6a3245f2b80f018c42a,draft,,,,
hi,terms.sections.eligibility.body,legal-adjacent,"Availability depends on the charge, procedure, deadline, court location, portal requirements and whether paid agent services are permitted and accepted by Fabsy. Matters outside the scope may be declined or referred elsewhere.","उपलब्धता आरोप, प्रक्रिया, समय-सीमा, अदालत के स्थान, पोर्टल की आवश्यकताओं और इस बात पर निर्भर करती है कि सशुल्क एजेंट सेवाओं की अनुमति है और Fabsy उन्हें स्वीकार करती है। दायरे से बाहर के मामले अस्वीकार किए या अन्य सेवा प्रदाता को भेजे जा सकते हैं।",2914e62aec1e16a541a60bf76d9dd7c6efbd2e57707b20f23ac58a2cc7a6325c,893120b43e983c9d7e31f3c7cdaea6b7c862465e45c14462d2ee8536723fc72c,draft,,,,
hi,terms.sections.pricing.title,legal-adjacent,4. Pricing,4. कीमतें,decbdb9ba4c99187050551e881142e6412c1f397d37d7b9e0ba0bf238f89eea0,a6794896f6bc9e3add76573d8b8997ffec1d46ee7c8fcd3fe73652704823970c,draft,,,,
hi,terms.sections.pricing.body,legal-adjacent,"Rapid Resolution costs {{price}} CAD plus applicable GST for eligible Alberta pre-trial matters. The standalone Insurance Impact & Renewal Planning Report costs {{reportPrice}} CAD plus applicable GST. Both together cost {{bundlePrice}} CAD plus applicable GST. Trial representation, government fines and out-of-scope matters are separate.","अल्बर्टा के योग्य ट्रायल-पूर्व मामलों के लिए Rapid Resolution की कीमत {{price}} CAD और लागू GST अतिरिक्त है। अलग Insurance Impact & Renewal Planning Report की कीमत {{reportPrice}} CAD और लागू GST अतिरिक्त है। दोनों साथ में {{bundlePrice}} CAD और लागू GST अतिरिक्त हैं। ट्रायल में प्रतिनिधित्व, सरकारी जुर्माने और दायरे से बाहर के मामले अलग हैं।",f70805a5b0df5f030bf3eb4ceb75e75085744ec4d324a45a9081bd70a049f0ae,36bc7e29953f4ec03d85591d7d4de2f296f4a250a65859f1dcd90651a2dfc9b3,draft,,,,
hi,terms.sections.payment.title,legal-adjacent,5. Fees and payment,5. शुल्क और भुगतान,2e694810eb6779267f5f5d9f81c1cded58ff093dd93867c944bb808f3538048c,dab738023821f0bee3b3d96828e0771a21e3b6c2777e05004f704be2a6d1910d,draft,,,,
hi,terms.sections.payment.body,legal-adjacent,"All fees are in Canadian dollars. Court costs, fines and other charges beyond Fabsy's control remain your responsibility. The complete subtotal and tax are displayed before payment through Stripe.","सभी शुल्क कैनेडियन डॉलर में हैं। अदालत के खर्च, जुर्माने और Fabsy के नियंत्रण से बाहर अन्य शुल्क आपकी ज़िम्मेदारी हैं। Stripe के माध्यम से भुगतान से पहले पूरा उप-योग और कर दिखाया जाता है।",f75ef3e968fefa334460fc34ddb9816f00098d02a9efa21e0918a7e61d21f213,f9155f705d498e495e22396b806503e51f21ef90bdd5999388c37dda3efbd640,draft,,,,
hi,terms.sections.rapid.title,legal-adjacent,5A. Rapid Resolution,5A. Rapid Resolution,0fd98907037ef381a36e6a5d851232c335a80d9e035f702c6ed2f3db4f5efe4f,0fd98907037ef381a36e6a5d851232c335a80d9e035f702c6ed2f3db4f5efe4f,draft,,,,
hi,terms.sections.rapid.body,legal-adjacent,"Service starts only after intake, authorization and payment are complete and Fabsy accepts the matter. Where authorized and operationally available, Fabsy requests and reviews disclosure. A disclosure request does not extend a response date, trial date or other deadline. You must monitor every deadline and attend personally if required. The 48-hour commitment begins only when complete, readable disclosure is received and matched to your file; it covers Fabsy's review and preparation or submission of the next authorized action, not Crown response time or final-outcome timing. Fabsy will not accept a Crown offer, enter a guilty plea or finalize a resolution without your case-specific instruction. Trial work requires separate eligibility review, an agreement and a quote.","सेवा केवल जानकारी, प्राधिकरण और भुगतान पूरे होने तथा Fabsy द्वारा मामला स्वीकार करने के बाद शुरू होती है। जहाँ अधिकृत और संचालन की दृष्टि से उपलब्ध हो, Fabsy डिस्क्लोज़र माँगती और उसकी समीक्षा करती है। डिस्क्लोज़र अनुरोध से जवाब की तारीख, ट्रायल की तारीख या अन्य समय-सीमा नहीं बढ़ती। हर समय-सीमा की निगरानी करना और आवश्यकता होने पर खुद उपस्थित होना आपका दायित्व है। 48 घंटे की प्रतिबद्धता केवल पूरा, पढ़ने योग्य डिस्क्लोज़र मिलने और आपकी फ़ाइल से मिलान होने के बाद शुरू होती है; इसमें Fabsy की समीक्षा और अगली अधिकृत कार्रवाई की तैयारी या जमा करना शामिल है, अभियोजन पक्ष के जवाब या अंतिम परिणाम का समय नहीं। Fabsy आपके इस मामले के विशेष निर्देश के बिना अभियोजन पक्ष का प्रस्ताव स्वीकार नहीं करेगी, दोष स्वीकार करने की दलील दर्ज नहीं करेगी और निपटारा अंतिम नहीं करेगी। ट्रायल के काम के लिए अलग पात्रता समीक्षा, समझौता और शुल्क प्रस्ताव आवश्यक हैं।",f2c6952f5978566d6947bb6932b4ea8bd844f6a025c4b89d041253ed1d6663a0,4a7ce66d1a5671eca6e425c41d770f78ae960868d841893ff3893bb391b70d0f,draft,,,,
hi,terms.sections.report.title,legal-adjacent,5B. Insurance planning report,5B. बीमा योजना रिपोर्ट,a5fa3dcaf259d5022a9f09be8ddd8dc8e8b99814128622297afc5ea2cc66f94f,8139ff54e5e9855377488879bc7fe2e832b2a670a5c64221db039f9194e927d7,draft,,,,
hi,terms.sections.report.body,legal-adjacent,"This is a one-time consumer research and planning product. Driver abstracts, broker services, insurer quotes and other third-party records cost extra. You must provide accurate ticket, driving-record, policy, renewal and rating information. Scenarios and ranges use approved public information and supplied records; they are not insurer quotes. Sources and questions are planning aids, not recommendations to buy, cancel, renew or change coverage. Fabsy is not an insurance agent or broker and does not sell, quote or place insurance, contact insurers, submit applications or negotiate renewals. No eligibility, savings or premium result is promised. Insurer-specific advice and quotes must come from a licensed broker or insurer.","यह एक बार का उपभोक्ता अनुसंधान और योजना उत्पाद है। ड्राइवर एब्स्ट्रैक्ट, ब्रोकर सेवा, बीमाकर्ता के कोट और तीसरे पक्ष के अन्य रिकॉर्ड की लागत अलग है। आपको टिकट, ड्राइविंग रिकॉर्ड, पॉलिसी, नवीनीकरण और रेटिंग की सही जानकारी देनी होगी। संभावित स्थितियाँ और अनुमानित सीमाएँ स्वीकृत सार्वजनिक जानकारी और दिए गए रिकॉर्ड पर आधारित हैं; ये बीमाकर्ता के कोट नहीं हैं। स्रोत और सवाल योजना बनाने में मदद के लिए हैं, कवरेज खरीदने, रद्द करने, नवीनीकरण करने या बदलने की सिफारिश नहीं हैं। Fabsy बीमा एजेंट या ब्रोकर नहीं है और बीमा बेचती, कोट देती या करवाती नहीं है; बीमाकर्ताओं से संपर्क, आवेदन जमा या नवीनीकरण पर बातचीत नहीं करती। पात्रता, बचत या प्रीमियम के परिणाम का वादा नहीं है। किसी बीमाकर्ता के बारे में विशिष्ट सलाह और कोट लाइसेंसधारी ब्रोकर या बीमाकर्ता से ही लेना होगा।",594a81baaaf84b8443587307f5e4bcf51f4748ce1fb76bb6d7d806d908e9780f,ffb2d5ba79b36803d4ab720d8b7e0f2a85fe9fa58d653fef0f9e596a50b40870,draft,,,,
hi,terms.sections.responsibilities.title,legal-adjacent,6. Your responsibilities,6. आपकी ज़िम्मेदारियाँ,a3465cface275a56c51638482bc858a30844638adfaa501467c42dc8e9c901ea,ff638504b1d9f5338dd5d0ff66c28bf4908f81721333e3eeab29bcd0e14da74d,draft,,,,
hi,terms.sections.responsibilities.body,legal-adjacent,"Provide accurate and complete ticket information, respond promptly to requests, review every Crown response and give clear instructions before an offer expires, attend court if required, and pay applicable fees and court costs. Fabsy provides agent representation services, not legal advice.","टिकट की सही और पूरी जानकारी दें, अनुरोधों का तुरंत जवाब दें, अभियोजन पक्ष का हर जवाब पढ़ें और प्रस्ताव की अवधि समाप्त होने से पहले स्पष्ट निर्देश दें, आवश्यक होने पर अदालत में उपस्थित हों और लागू शुल्क तथा अदालत के खर्च चुकाएँ। Fabsy एजेंट प्रतिनिधित्व सेवा देती है, कानूनी सलाह नहीं।",5c670d4908bf383d264e559ad85083b77acb4f0171c22bbcbb71570a4032dbb7,e958fecf982e1c7d59fa47b7a5b102704534ca6f73468bd86a58231c6013e5ff,draft,,,,
hi,terms.sections.outcomes.title,legal-adjacent,7. No promised result,7. परिणाम का कोई वादा नहीं,a3a926bab4323511c56c1af9029f0a7c03aff0852d06448a3806c2fdd88f6156,83c8e886a1006fb9bbcab9723fc426c08a0fb65587ea6155e69c73e122ad7dbc,draft,,,,
hi,terms.sections.outcomes.body,legal-adjacent,"Results depend on the charge, evidence, procedure, prosecutor and court. No withdrawal, charge reduction, lower fine, fewer demerits, premium savings, insurer eligibility or other result is promised. The 48-hour commitment is not a promise of an outcome.","परिणाम आरोप, साक्ष्य, प्रक्रिया, अभियोजक और अदालत पर निर्भर करते हैं। आरोप वापस लेने या घटाने, कम जुर्माने, कम डिमेरिट अंकों, प्रीमियम की बचत, बीमे की पात्रता या किसी अन्य परिणाम का वादा नहीं है। 48 घंटे की प्रतिबद्धता परिणाम का वादा नहीं है।",c4eb3442999d61b73836ce50d53a96874dde7746872021f5e9a138535d778233,41bd30bb81437d7d18718aa33de365d6e08e4360fa71008dae4ddbc6971ef76c,draft,,,,
hi,terms.sections.privacy.title,legal-adjacent,8. Confidentiality,8. गोपनीयता,c65a06ec8307b9e7a634470fe15431562a3cadfb965fca6e96fd2092308a62cc,90b6f0901284683a1b8af45bb5e8cbecde1460fdefec5ff028d7c0ebb00a2725,draft,,,,
hi,terms.sections.privacy.body,legal-adjacent,Fabsy protects client information through internal privacy practices and applicable privacy obligations. Information may be disclosed as needed for court proceedings or as required by law.,Fabsy आंतरिक गोपनीयता प्रक्रियाओं और लागू गोपनीयता दायित्वों के माध्यम से ग्राहक की जानकारी की रक्षा करती है। अदालत की कार्यवाही के लिए आवश्यक होने या कानून के अनुसार जानकारी साझा की जा सकती है।,f70937eb9d555f6db5bf5c8f356faca6d09c0ca189efe4ee8aced5ca760e7f82,b3f9232583dc7082373c20542d74f587c502ecd51f6626a2e0b05b78a4651daf,draft,,,,
hi,terms.sections.liability.title,legal-adjacent,9. Limitation of liability,9. देयता की सीमा,9337d08809a90abe4243d51ad27431a14e12bd3832378cd42cdcd3f2cb9c5551,4c22a1f03ade47692c25bf9323274b5c78df7e5c73d6f090bb4e35e57eee21b0,draft,,,,
hi,terms.sections.liability.body,legal-adjacent,"Fabsy's liability is limited to the service fees paid. Fabsy is not liable for indirect, consequential or punitive damages arising from its representation services.","Fabsy की देयता भुगतान किए गए सेवा शुल्क तक सीमित है। अपनी प्रतिनिधित्व सेवाओं से उत्पन्न अप्रत्यक्ष, परिणामी या दंडात्मक क्षतिपूर्ति के लिए Fabsy ज़िम्मेदार नहीं है।",41b9a1f37c6bac5159093868d80a9d250fb2950a35ed24ced8e4737055da371c,649b4cc7bd5aaf78bb95cd6918f2fd2f36df456db3dcd19af84085fb23ee4187,draft,,,,
hi,terms.sections.cancellation.title,legal-adjacent,"10. Cancellation, refunds and termination","10. रद्द करना, रिफंड और समाप्ति",bc6ef9c1a8edfee61854104ab5848935c11bdb650ca79cb0f2b346d1e62c744c,2d0cd9bc07abafe3d29d2c424e75dec3096e33226b8c79f12d5e6c2df1e90fa0,draft,,,,
